data;id_venda;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2023-09-18 12:59:44.448871;1767;Lajeado;Adriano Soares;Tenis NB;Michael Allan;masculino;credito
2023-09-18 14:52:50.764870;1768;Florianópolis;Mario Sérgio;Tenis Fila;Jose Amend;masculino;credito
2023-09-18 15:44:45.646932;1769;Florianópolis;Mario Sérgio;Tenis Adidas;Anibal Marks;masculino;boleto
2023-09-18 16:32:55.689873;1770;Lajeado;Adriano Soares;Tenis NB;Kristin Manning;feminino;credito
2023-09-18 17:38:50.664871;1771;Caxias do Sul;Mateus Kienzle;Tenis NB;Nancy Kilkenny;feminino;credito
2023-09-18 17:59:40.803871;1772;Florianópolis;Claudia dos Santos;Tenis Nike;Diana Tramble;feminino;credito
2023-09-19 07:56:51.831929;1773;Florianópolis;Claudia dos Santos;Tenis Nike;Amparo Diem;feminino;pix
2023-09-19 09:21:40.299873;1774;São Paulo;Cassia Moraes;Tenis Nike;Darrell Spaulding;masculino;credito
2023-09-19 11:25:46.610870;1775;Caxias do Sul;Mateus Kienzle;Tenis NB;Henrietta Devine;feminino;credito
2023-09-19 12:22:53.149872;1776;Porto Alegre;Luiza Cherobini;Tenis NB;Tammi Davis;feminino;credito
2023-09-19 13:53:43.697871;1777;Florianópolis;Claudia dos Santos;Tenis Fila;Gloria Mendoza;feminino;credito
2023-09-19 15:05:46.774924;1778;São Paulo;Cassia Moraes;Tenis NB;Judy Gleason;feminino;credito
2023-09-19 16:03:47.401872;1779;Porto Alegre;Luiza Cherobini;Tenis Nike;Catherine Johnson;feminino;credito
2023-09-19 17:51:40.949872;1780;Florianópolis;Claudia dos Santos;Tenis Adidas;Tim Speegle;masculino;boleto
2023-09-19 17:59:56.048879;1781;Lajeado;Juliano Faccioni;Tenis NB;Edison Molloy;masculino;credito
2023-09-19 18:10:41.452012;1782;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Roger Lewis;masculino;credito
2023-09-20 07:26:48.763871;1783;Canoas;Luis Fernando;Tenis NB;Antonio Chandler;masculino;credito
2023-09-20 12:21:46.663871;1784;Lajeado;Adriano Soares;Tenis Adidas;Robert Adams;masculino;credito
2023-09-20 15:07:53.365870;1785;Canoas;Carlos Henrique;Tenis Adidas;Glenn Resendez;masculino;credito
2023-09-20 15:57:44.750872;1786;Caxias do Sul;Mateus Kienzle;Tenis Nike;David Kieff;masculino;pix
2023-09-20 16:54:41.845924;1787;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Sherman Watson;masculino;credito
2023-09-20 17:04:41.608871;1788;Caxias do Sul;Mateus Kienzle;Tenis Nike;Ralph Hutton;masculino;credito
2023-09-20 18:08:45.941870;1789;Lajeado;Juliano Faccioni;Tenis Nike;Sadie Morrison;feminino;credito
2023-09-21 07:27:50.357871;1790;Lajeado;Adriano Soares;Tenis Fila;Jesus Armstead;masculino;credito
2023-09-21 09:27:44.062872;1791;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Gregory Wardwell;masculino;pix
2023-09-21 12:35:49.549873;1792;Canoas;Luis Fernando;Tenis Adidas;Carol Horton;feminino;credito
2023-09-21 13:02:54.358877;1793;Caxias do Sul;Mateus Kienzle;Tenis NB;Donald Wachsman;masculino;credito
2023-09-21 13:36:45.008871;1794;Lajeado;Juliano Faccioni;Tenis Adidas;Dianne Denning;feminino;credito
2023-09-21 13:57:42.704925;1795;Canoas;Carlos Henrique;Tenis Adidas;Jimmie Snyder;feminino;credito
2023-09-21 16:50:41.262870;1796;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Teresa Cassidy;feminino;credito
2023-09-22 09:44:42.834877;1797;São Paulo;Cassia Moraes;Tenis Adidas;Ashlie Moreno;feminino;pix
2023-09-22 14:12:55.530878;1798;Lajeado;Adriano Soares;Tenis Nike;Joseph Plotts;masculino;boleto
2023-09-22 14:33:50.089871;1799;Lajeado;Juliano Faccioni;Tenis Nike;Rosemary Hancock;feminino;boleto
2023-09-22 14:57:53.865870;1800;Porto Alegre;Rodrigo Tadewald;Tenis Nike;William Johnson;masculino;credito
2023-09-22 16:36:52.210871;1801;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Nancy Politte;feminino;credito
2023-09-23 07:30:41.929872;1802;Lajeado;Juliano Faccioni;Tenis Nike;Sean Fonua;masculino;credito
2023-09-23 13:00:54.256924;1803;São Paulo;Claudio Bueno;Tenis Fila;Michelle Mcwhorter;feminino;boleto
2023-09-23 15:10:40.657871;1804;Porto Alegre;Luiza Cherobini;Tenis NB;Nancy Schardein;feminino;credito
2023-09-23 15:27:45.471873;1805;Canoas;Carlos Henrique;Tenis Adidas;Reba Lopze;feminino;credito
2023-09-23 15:59:56.177873;1806;Porto Alegre;Luiza Cherobini;Tenis Nike;Francis Patrick;feminino;credito
2023-09-23 16:50:43.978871;1807;Canoas;Carlos Henrique;Tenis Adidas;Dolores Miller;feminino;credito
2023-09-23 17:53:51.028870;1808;Canoas;Carlos Henrique;Tenis NB;Annie Edwards;feminino;credito
2023-09-24 08:57:42.637923;1809;Porto Alegre;Luiza Cherobini;Tenis NB;William Alleman;masculino;credito
2023-09-24 11:03:48.279872;1810;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Sherry Metts;feminino;credito
2023-09-24 11:20:54.334878;1811;Canoas;Luis Fernando;Tenis NB;Carroll Wilson;masculino;credito
2023-09-24 12:43:42.632924;1812;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Edith Azevedo;feminino;credito
2023-09-24 13:00:44.436872;1813;Caxias do Sul;Mateus Kienzle;Tenis Fila;Gary Lopez;masculino;credito
2023-09-24 13:36:54.091871;1814;Porto Alegre;Luiza Cherobini;Tenis NB;Benito Stewart;masculino;credito
2023-09-24 14:21:50.011870;1815;Canoas;Luis Fernando;Tenis Adidas;Cynthia Corrales;feminino;credito
2023-09-24 14:47:45.617878;1816;Lajeado;Juliano Faccioni;Tenis Fila;Fransisca Honn;feminino;boleto
2023-09-24 14:55:42.281872;1817;Porto Alegre;Rodrigo Tadewald;Tenis NB;Jeffrey Burch;masculino;credito
2023-09-24 16:27:53.381870;1818;Porto Alegre;Luiza Cherobini;Tenis Fila;Kristi Divine;feminino;credito
2023-09-24 18:00:45.130877;1819;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Dwight Lore;masculino;credito
2023-09-25 07:59:46.132870;1820;São Paulo;Claudio Bueno;Tenis Fila;April Beltran;feminino;pix
2023-09-25 10:43:51.708870;1821;Lajeado;Juliano Faccioni;Tenis Adidas;Monica Benson;feminino;credito
2023-09-25 10:53:44.898871;1822;Florianópolis;Mario Sérgio;Tenis Fila;Gladys Pettigrew;feminino;pix
2023-09-25 11:17:50.339870;1823;Porto Alegre;Rodrigo Tadewald;Tenis NB;Nancy Turner;feminino;credito
2023-09-25 12:05:43.807872;1824;Canoas;Luis Fernando;Tenis Nike;Rick Reeves;masculino;credito
2023-09-25 13:57:41.338924;1825;São Paulo;Claudio Bueno;Tenis Fila;Raymond Brown;masculino;boleto
2023-09-25 17:24:46.712924;1826;Lajeado;Juliano Faccioni;Tenis Adidas;John Reed;masculino;credito
2023-09-26 07:29:43.441870;1827;São Paulo;Cassia Moraes;Tenis Nike;Opal Marshall;feminino;credito
2023-09-26 07:47:49.003933;1828;Canoas;Carlos Henrique;Tenis Adidas;Lewis Kissler;masculino;pix
2023-09-26 08:03:54.344878;1829;Lajeado;Juliano Faccioni;Tenis NB;Sherry Ashley;feminino;pix
2023-09-26 09:15:52.240873;1830;Canoas;Carlos Henrique;Tenis NB;Clay Bradford;masculino;credito
2023-09-26 09:40:51.028870;1831;Florianópolis;Claudia dos Santos;Tenis Fila;Michael Hernandez;masculino;credito
2023-09-26 11:35:49.392871;1832;São Paulo;Claudio Bueno;Tenis Nike;Thomas Mckinney;masculino;credito
2023-09-26 11:36:45.665872;1833;Florianópolis;Claudia dos Santos;Tenis Fila;Vincent Machado;masculino;credito
2023-09-26 15:09:56.178876;1834;Florianópolis;Claudia dos Santos;Tenis Nike;Greg Fox;masculino;pix
2023-09-26 16:54:45.940870;1835;Lajeado;Juliano Faccioni;Tenis Nike;Linda Moses;feminino;credito
2023-09-27 09:07:46.297870;1836;São Paulo;Cassia Moraes;Tenis Nike;Edna Larson;feminino;credito
2023-09-27 11:00:46.417872;1837;Porto Alegre;Luiza Cherobini;Tenis Fila;Walter Le;masculino;pix
2023-09-27 12:13:50.083870;1838;Lajeado;Adriano Soares;Tenis Adidas;Gary Mix;masculino;credito
2023-09-27 12:47:54.095876;1839;Lajeado;Adriano Soares;Tenis NB;Jim James;masculino;credito
2023-09-27 14:41:55.938877;1840;Porto Alegre;Luiza Cherobini;Tenis Fila;Kathy Grotts;feminino;credito
2023-09-27 15:54:51.655871;1841;Caxias do Sul;Mateus Kienzle;Tenis NB;Dixie Desmith;feminino;credito
2023-09-27 16:29:45.050871;1842;São Paulo;Claudio Bueno;Tenis NB;Walter Asuncion;masculino;credito
2023-09-28 07:51:51.330876;1843;Florianópolis;Mario Sérgio;Tenis Fila;Rachael Wynn;feminino;credito
2023-09-28 10:35:42.329872;1844;São Paulo;Cassia Moraes;Tenis Fila;Cynthia Hansen;feminino;credito
2023-09-28 11:19:53.669924;1845;São Paulo;Cassia Moraes;Tenis Nike;Clarence Quick;masculino;boleto
2023-09-28 12:05:55.691924;1846;Lajeado;Juliano Faccioni;Tenis Nike;Jason Clark;masculino;credito
2023-09-28 12:07:53.695872;1847;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Erin Dube;feminino;credito
2023-09-28 12:12:47.575870;1848;São Paulo;Cassia Moraes;Tenis Nike;George Brown;masculino;credito
2023-09-28 12:13:44.539880;1849;Canoas;Luis Fernando;Tenis Nike;Edward Echols;masculino;credito
2023-09-29 11:01:54.456877;1850;Canoas;Carlos Henrique;Tenis NB;Guy Teague;masculino;credito
2023-09-29 11:42:50.493877;1851;Caxias do Sul;Mateus Kienzle;Tenis Nike;Rene Humphrey;masculino;credito
2023-09-29 11:49:41.053871;1852;Florianópolis;Mario Sérgio;Tenis Nike;Gary White;masculino;credito
2023-09-29 11:55:56.005872;1853;Lajeado;Juliano Faccioni;Tenis Fila;Fatima South;feminino;credito
2023-09-29 14:16:50.494925;1854;São Paulo;Cassia Moraes;Tenis Nike;Tonya Stachura;feminino;credito
2023-09-29 14:53:54.039877;1855;Lajeado;Juliano Faccioni;Tenis NB;Bernice Calhoun;feminino;credito
2023-09-29 16:55:40.987872;1856;Florianópolis;Mario Sérgio;Tenis Nike;Mahalia Forshay;feminino;credito
2023-09-29 16:59:50.219871;1857;Lajeado;Juliano Faccioni;Tenis Fila;Stacy Stephens;feminino;credito
2023-09-29 17:33:46.058870;1858;Porto Alegre;Luiza Cherobini;Tenis NB;Rose Manney;feminino;credito
2023-09-30 07:29:50.971873;1859;Porto Alegre;Luiza Cherobini;Tenis Adidas;Anthony Pless;masculino;credito
2023-09-30 09:22:44.537872;1860;São Paulo;Claudio Bueno;Tenis NB;Nancy Williams;feminino;boleto
2023-09-30 10:02:47.135870;1861;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Nickolas Shields;masculino;credito
2023-09-30 11:26:55.505871;1862;Lajeado;Adriano Soares;Tenis Fila;Samuel Logan;masculino;credito
2023-09-30 11:27:49.627872;1863;Caxias do Sul;Mateus Kienzle;Tenis NB;Joan Spoor;feminino;credito
2023-09-30 12:16:51.631872;1864;Canoas;Luis Fernando;Tenis Nike;Alan Boney;masculino;credito
2023-09-30 12:45:48.756876;1865;São Paulo;Cassia Moraes;Tenis Adidas;Ryan Dunlop;masculino;pix
2023-09-30 14:53:45.613877;1866;Lajeado;Juliano Faccioni;Tenis NB;Mary Hernandez;feminino;boleto
2023-09-30 14:53:55.495872;1867;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Tamika Chancey;feminino;boleto
2023-09-30 15:09:40.606871;1868;Florianópolis;Claudia dos Santos;Tenis Nike;Dianne Deacy;feminino;credito
2023-09-30 15:10:40.932871;1869;Lajeado;Juliano Faccioni;Tenis Nike;Mary Stevens;feminino;boleto
2023-09-30 15:19:51.166877;1870;São Paulo;Cassia Moraes;Tenis Nike;Franklin Quilty;masculino;pix
2023-09-30 17:30:40.479870;1871;Lajeado;Adriano Soares;Tenis NB;William Quijano;masculino;credito
2023-09-30 17:43:47.869873;1872;Florianópolis;Claudia dos Santos;Tenis Nike;Michele Doody;feminino;credito
2023-09-30 17:51:53.205925;1873;Lajeado;Juliano Faccioni;Tenis Adidas;Hulda Kirk;feminino;credito
2023-10-01 07:41:48.227871;1874;Florianópolis;Mario Sérgio;Tenis Nike;Margaret Mcalvain;feminino;credito
2023-10-01 08:11:54.803870;1875;Lajeado;Juliano Faccioni;Tenis Adidas;Harriet Barnes;feminino;credito
2023-10-01 09:08:53.486876;1876;Florianópolis;Mario Sérgio;Tenis Fila;Evelyn Gibbons;feminino;credito
2023-10-01 09:26:52.413870;1877;São Paulo;Cassia Moraes;Tenis Adidas;Phillip Boone;masculino;credito
2023-10-01 09:47:48.550870;1878;Canoas;Luis Fernando;Tenis NB;Michael Burks;masculino;credito
2023-10-01 10:20:41.624924;1879;Lajeado;Adriano Soares;Tenis Adidas;Mary Cherry;feminino;credito
2023-10-01 12:33:43.923871;1880;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Marguerite Colella;feminino;credito
2023-10-01 14:38:54.264925;1881;São Paulo;Claudio Bueno;Tenis Adidas;Altha Leeds;feminino;credito
2023-10-02 09:03:55.881871;1882;Canoas;Luis Fernando;Tenis Adidas;George Yochum;masculino;pix
2023-10-02 09:04:46.565876;1883;Porto Alegre;Luiza Cherobini;Tenis Nike;Fannie Brock;feminino;pix
2023-10-02 09:54:45.593872;1884;Florianópolis;Mario Sérgio;Tenis Nike;Scott Rickey;masculino;credito
2023-10-02 10:49:46.465877;1885;Florianópolis;Mario Sérgio;Tenis Adidas;Gloria Cleary;feminino;credito
2023-10-02 10:52:47.139872;1886;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Debra Hall;feminino;credito
2023-10-02 12:01:41.341924;1887;Caxias do Sul;Mateus Kienzle;Tenis NB;Richard Hart;masculino;credito
2023-10-02 12:39:47.695871;1888;São Paulo;Claudio Bueno;Tenis NB;Judy Lee;feminino;credito
2023-10-02 13:48:48.554870;1889;Canoas;Luis Fernando;Tenis Nike;Allen Biggerstaff;masculino;credito
2023-10-02 15:43:41.355871;1890;São Paulo;Claudio Bueno;Tenis NB;Hugh Guidry;masculino;credito
2023-10-02 16:18:53.907870;1891;Caxias do Sul;Mateus Kienzle;Tenis NB;Matthew Martinez;masculino;credito
2023-10-02 17:24:43.318924;1892;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Kevin Clark;masculino;credito
2023-10-03 07:13:45.335877;1893;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Anthony Imig;masculino;credito
2023-10-03 12:28:41.548871;1894;Caxias do Sul;Mateus Kienzle;Tenis Fila;Veronica Wool;feminino;credito
2023-10-03 12:38:52.468943;1895;Florianópolis;Claudia dos Santos;Tenis Nike;Agustin Jones;masculino;credito
2023-10-03 13:13:41.887871;1896;Canoas;Luis Fernando;Tenis Adidas;Marcus Griffey;masculino;credito
2023-10-03 13:45:45.607871;1897;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Charles Farley;masculino;credito
2023-10-03 13:57:47.702877;1898;Canoas;Luis Fernando;Tenis Adidas;Etta Craig;feminino;boleto
2023-10-03 15:50:45.606870;1899;São Paulo;Cassia Moraes;Tenis Nike;Paul Johnson;masculino;credito
2023-10-04 08:18:45.294871;1900;Florianópolis;Mario Sérgio;Tenis Nike;Lidia Kalina;feminino;credito
2023-10-04 09:07:42.838877;1901;Lajeado;Juliano Faccioni;Tenis Fila;Peggy Lassiter;feminino;pix
2023-10-04 12:38:41.136870;1902;Porto Alegre;Rodrigo Tadewald;Tenis NB;Ruth Stride;feminino;boleto
2023-10-04 14:13:41.578870;1903;Canoas;Luis Fernando;Tenis NB;Aaron Bowen;masculino;credito
2023-10-04 14:22:54.032871;1904;Lajeado;Juliano Faccioni;Tenis Adidas;Terry Smith;masculino;pix
2023-10-04 14:41:54.084870;1905;Caxias do Sul;Mateus Kienzle;Tenis Fila;Adela Yates;feminino;credito
2023-10-04 14:51:49.970870;1906;São Paulo;Cassia Moraes;Tenis NB;Merna Meyer;feminino;credito
2023-10-04 17:46:42.559871;1907;São Paulo;Cassia Moraes;Tenis Nike;Tara Osborne;feminino;credito
2023-10-05 07:25:53.573870;1908;Lajeado;Juliano Faccioni;Tenis Nike;Kelsey Mackenzie;feminino;credito
2023-10-05 07:28:46.301872;1909;Porto Alegre;Luiza Cherobini;Tenis Adidas;Nicole Wheeler;feminino;credito
2023-10-05 09:07:52.741871;1910;Canoas;Carlos Henrique;Tenis Fila;Thomas Adamitis;masculino;credito
2023-10-05 11:44:53.754924;1911;São Paulo;Cassia Moraes;Tenis Adidas;Anthony Cervantes;masculino;credito
2023-10-05 12:32:51.875927;1912;Florianópolis;Mario Sérgio;Tenis Adidas;Alexander Labianca;masculino;credito
2023-10-05 13:13:42.648933;1913;São Paulo;Claudio Bueno;Tenis Fila;Antonio Mcphee;feminino;boleto
2023-10-05 15:20:51.086872;1914;Lajeado;Juliano Faccioni;Tenis Adidas;James Basham;masculino;credito
2023-10-05 15:42:43.301872;1915;Porto Alegre;Luiza Cherobini;Tenis Adidas;Heidi Earle;feminino;boleto
2023-10-05 16:03:46.872925;1916;Lajeado;Adriano Soares;Tenis Nike;Ryan Donatich;masculino;credito
2023-10-05 16:36:54.092879;1917;Canoas;Carlos Henrique;Tenis Nike;Juanita Smith;feminino;credito
2023-10-05 17:11:45.147878;1918;Canoas;Carlos Henrique;Tenis Nike;Robert Gibson;masculino;credito
2023-10-06 08:08:42.600872;1919;Florianópolis;Mario Sérgio;Tenis NB;Susan Griffin;feminino;credito
2023-10-06 08:54:51.495871;1920;Florianópolis;Claudia dos Santos;Tenis NB;Corinne Gonzalez;feminino;credito
2023-10-06 12:12:47.908872;1921;Lajeado;Juliano Faccioni;Tenis NB;Mary Brown;feminino;credito
2023-10-06 12:44:46.510871;1922;São Paulo;Claudio Bueno;Tenis NB;Robert Rodriguez;masculino;credito
2023-10-06 13:42:49.280870;1923;Porto Alegre;Rodrigo Tadewald;Tenis NB;Herbert Guzman;masculino;boleto
2023-10-06 15:40:54.896871;1924;Canoas;Luis Fernando;Tenis Adidas;Tom Facteau;masculino;boleto
2023-10-06 16:39:42.083872;1925;Canoas;Carlos Henrique;Tenis Adidas;Jon Wells;masculino;credito
2023-10-06 17:27:48.180870;1926;Porto Alegre;Rodrigo Tadewald;Tenis NB;Arnold Amabile;masculino;credito
2023-10-07 07:57:50.026871;1927;São Paulo;Claudio Bueno;Tenis Fila;Maria Christensen;feminino;boleto
2023-10-07 09:03:50.126872;1928;Canoas;Luis Fernando;Tenis Fila;Elsie Behm;feminino;credito
2023-10-07 10:22:44.474872;1929;Porto Alegre;Luiza Cherobini;Tenis Adidas;Martin Young;masculino;boleto
2023-10-07 12:22:49.781873;1930;Caxias do Sul;Mateus Kienzle;Tenis Fila;Martha Rodriquez;feminino;pix
2023-10-07 12:35:46.041871;1931;São Paulo;Claudio Bueno;Tenis Adidas;Joyce Corley;feminino;credito
2023-10-07 14:16:51.152871;1932;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Cassandra Schutte;feminino;boleto
2023-10-07 17:41:43.207872;1933;São Paulo;Claudio Bueno;Tenis NB;Brenda Malan;feminino;credito
2023-10-08 08:38:47.417871;1934;Lajeado;Juliano Faccioni;Tenis NB;Donna Porter;feminino;credito
2023-10-08 09:56:46.645876;1935;Canoas;Carlos Henrique;Tenis Fila;Matthew Walsh;masculino;credito
2023-10-08 10:21:44.747871;1936;Lajeado;Juliano Faccioni;Tenis Adidas;Suzanne Gillen;feminino;boleto
2023-10-08 10:22:42.085872;1937;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Esther Charles;feminino;credito
2023-10-08 10:36:43.203871;1938;Lajeado;Juliano Faccioni;Tenis NB;Dorian Tate;feminino;credito
2023-10-08 11:10:49.839872;1939;Canoas;Luis Fernando;Tenis NB;Ronnie Castaneda;masculino;credito
2023-10-08 11:41:44.905870;1940;Canoas;Carlos Henrique;Tenis Fila;Kristi Adams;feminino;credito
2023-10-08 14:04:55.785872;1941;Porto Alegre;Luiza Cherobini;Tenis NB;John Hall;masculino;credito
2023-10-08 14:25:45.049871;1942;Canoas;Luis Fernando;Tenis Fila;Helen Travis;feminino;credito
2023-10-08 14:54:44.036871;1943;Lajeado;Juliano Faccioni;Tenis Fila;Karen Hindman;feminino;credito
2023-10-08 16:06:41.265870;1944;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Samuel Maddox;masculino;boleto
2023-10-09 07:18:46.589870;1945;São Paulo;Cassia Moraes;Tenis NB;Judy Morefield;feminino;credito
2023-10-09 09:43:51.822877;1946;São Paulo;Cassia Moraes;Tenis Fila;Esteban Vice;masculino;credito
2023-10-09 10:50:49.840872;1947;Florianópolis;Claudia dos Santos;Tenis NB;William Martin;masculino;credito
2023-10-09 11:00:51.711876;1948;Porto Alegre;Rodrigo Tadewald;Tenis NB;Blanca Welker;feminino;pix
2023-10-09 12:43:47.117871;1949;Florianópolis;Mario Sérgio;Tenis Adidas;Sandra Savory;feminino;credito
2023-10-09 13:09:41.545872;1950;Lajeado;Juliano Faccioni;Tenis NB;Jean Hillman;masculino;credito
2023-10-09 15:47:51.549872;1951;Florianópolis;Mario Sérgio;Tenis Adidas;Dorothy Bostic;feminino;boleto
2023-10-09 15:58:49.384873;1952;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Sadie Smith;feminino;pix
2023-10-09 16:22:49.509873;1953;São Paulo;Cassia Moraes;Tenis NB;Alfonso Joseph;masculino;credito
2023-10-09 16:31:40.868878;1954;Canoas;Luis Fernando;Tenis Nike;Bruce Smith;masculino;credito
2023-10-09 16:33:46.766924;1955;Canoas;Carlos Henrique;Tenis Nike;Sheila Leigh;feminino;pix
2023-10-09 16:40:53.697871;1956;São Paulo;Claudio Bueno;Tenis Adidas;Maria Copeland;feminino;credito
2023-10-10 10:41:41.634924;1957;São Paulo;Claudio Bueno;Tenis Nike;Orville Mook;masculino;credito
2023-10-10 11:21:51.955930;1958;São Paulo;Claudio Bueno;Tenis NB;Janice Sutherland;feminino;credito
2023-10-10 12:20:52.010872;1959;Florianópolis;Mario Sérgio;Tenis Nike;Daniel Levesque;masculino;credito
2023-10-10 16:31:41.370933;1960;Florianópolis;Mario Sérgio;Tenis NB;Christine Reeser;feminino;credito
2023-10-11 07:21:40.772925;1961;Florianópolis;Mario Sérgio;Tenis Nike;William Lints;masculino;credito
2023-10-11 07:54:46.135870;1962;Florianópolis;Mario Sérgio;Tenis Nike;Geneva Inman;feminino;boleto
2023-10-11 16:23:53.487877;1963;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Bill Gonzalez;masculino;credito
2023-10-11 16:42:46.302871;1964;Canoas;Luis Fernando;Tenis Nike;Doris Crawford;feminino;credito
2023-10-11 18:06:45.012871;1965;Lajeado;Juliano Faccioni;Tenis Adidas;Dan Adams;masculino;credito
2023-10-12 07:21:50.025870;1966;São Paulo;Claudio Bueno;Tenis Adidas;Janice Miles;feminino;credito
2023-10-12 07:59:48.002871;1967;Porto Alegre;Luiza Cherobini;Tenis Nike;Irene Peden;feminino;credito
2023-10-12 08:13:43.745871;1968;São Paulo;Cassia Moraes;Tenis Fila;Geraldine Hooks;feminino;credito
2023-10-12 12:26:40.351871;1969;São Paulo;Cassia Moraes;Tenis NB;Mildred Garland;feminino;credito
2023-10-12 14:08:49.973870;1970;Lajeado;Juliano Faccioni;Tenis Fila;Justin Tafolla;masculino;credito
2023-10-12 14:40:55.151870;1971;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Margaret Johnson;feminino;credito
2023-10-12 15:40:52.802878;1972;São Paulo;Cassia Moraes;Tenis Adidas;Helen Braden;feminino;pix
2023-10-13 07:33:44.574872;1973;São Paulo;Cassia Moraes;Tenis NB;Elena Mckinnis;feminino;credito
2023-10-13 09:30:45.270871;1974;Caxias do Sul;Mateus Kienzle;Tenis NB;Charles Holland;masculino;credito
2023-10-13 09:39:44.194871;1975;São Paulo;Claudio Bueno;Tenis Adidas;Herbert Ames;masculino;credito
2023-10-13 13:54:52.676872;1976;Porto Alegre;Luiza Cherobini;Tenis NB;Peggy Thomas;feminino;credito
